id,line_item_quantity,unit_price,pack_price,line_item_value,line_item_insurance,sub_classification,dosage,weight
64183,80,1.11,66.6,5328.0,5.48,Adult,600mg,13
64208,13736,0.32,9.5,130492.0,153.59,Adult,600/300/300mg,See ASN-33269 (ID#:25323)
64238,300,0.01,1.25,375.0,0.46,Pediatric,1mg/ml,See ASN-18919 (ID#:14578)
64329,340,0.1,30.82,10478.8,12.96,Pediatric,80/20mg/ml,336
64351,90273,0.15,4.51,407131.23,671.77,Adult,600mg,Weight Captured Separately
64369,9253,0.1,5.94,54962.82,56.5,Pediatric,100/25mg,1065
64371,3,0.51,15.25,45.74,0.05,Adult,250mg,Weight Captured Separately
64377,7700,0.04,2.16,16632.0,19.58,Adult,200mg,See ASN-30940 (ID#:51233)
64405,47,1.29,77.15,3625.9,4.49,Adult,300mg,Weight Captured Separately
64438,7000,0.51,60.82,425740.0,437.66,Adult,200/50mg,1714
64452,384,0.04,2.49,956.16,1.18,Adult,150/30mg,30
64553,14000,0.48,14.5,203000.0,251.11,Adult,600/300mg,1428
64558,39449,0.13,8.1,319536.9,395.27,Adult,150/300/200mg,5714
64588,680,0.11,38.36,26084.8,51.13,Adult,100mg,1299
64594,610,0.1,30.82,18800.2,19.33,Pediatric,80/20mg/ml,708
64615,579,0.11,6.85,3966.15,4.08,Adult,100mg,103
64617,25,0.08,19.0,474.97,0.49,Pediatric,20mg/ml,Weight Captured Separately
64635,19152,0.15,4.62,88482.24,109.45,Adult,300/300mg,8351
64660,69,0.07,2.24,154.56,0.19,Pediatric,50mg,See ASN-20003 (ID#:38247)
64664,120,0.25,14.93,1791.6,2.96,Adult,300mg,12
64709,28,0.28,50.0,1400.0,2.31,Adult,400mg,7
64757,39600,0.35,10.5,415800.0,514.34,Adult,600/300/300mg,5986
64824,10717,0.6,18.0,192906.0,198.31,Adult,300/100mg,1400
64850,85111,0.05,2.9,246821.9,532.15,Adult,200mg,5437
64903,27,0.22,59.67,1611.22,1.66,Adult,200mg,Weight Captured Separately
64936,3434,0.51,60.82,208855.88,258.35,Adult,200/50mg,826
64946,9073,0.07,3.95,35838.35,36.84,Pediatric,60/30mg,437
65002,3905,0.67,20.0,78100.0,96.61,Adult,300/100mg,See ASN-22712 (ID#:47413)
65005,1305,0.13,7.71,10061.55,16.6,Pediatric,100/25mg,150
65033,3000,0.04,2.16,6480.0,7.63,Adult,200mg,See ASN-33146 (ID#:44860)
65037,40,0.14,13.6,544.11,1.17,Pediatric,100mg,Weight Captured Separately
65049,740,0.31,37.5,27750.0,59.83,Adult,200/50mg,183
66094,25932,0.09,5.43,140810.76,144.75,Adult,300mg,1548
65081,14016,0.35,10.5,147168.0,151.29,Adult,600/300/300mg,1955
65091,14322,0.1,5.94,85072.68,100.13,Pediatric,100/25mg,See ASN-31449 (ID#:41304)
65111,23,0.2,60.82,1398.86,1.44,Pediatric,80/20mg/ml,53
65165,40040,0.01,2.06,82482.4,136.1,Pediatric,10mg/ml,Weight Captured Separately
65186,11623,0.12,7.0,81361.0,100.64,Adult,150/300mg,See ASN-18662 (ID#:38299)
65243,240,0.61,18.34,4401.6,7.26,Adult,400mg,12
65263,8000,0.12,3.55,28400.0,29.2,Adult,300mg,See ASN-30941 (ID#:32306)
65274,32190,0.14,8.13,261704.7,323.73,Adult,150/300/200mg,4093
65280,783,0.16,9.76,7639.77,9.45,Adult,150mg,Weight Captured Separately
65314,2,0.08,23.45,46.9,0.06,Pediatric,80/20mg/ml,Weight Captured Separately
65323,53239,0.13,8.1,431235.9,533.44,Adult,150/300/200mg,7696
65331,240,0.67,20.0,4800.0,5.94,Adult,400mg,19
65349,96224,0.14,4.3,413763.2,682.71,Adult,600mg,7556
65359,35,1.1,65.75,2301.31,2.37,Adult,400mg,Weight Captured Separately
65363,750,0.67,20.0,15000.0,32.34,Adult,400mg,See ASN-9567 (ID#:15946)
65370,300,0.37,22.25,6676.17,14.39,Adult,200mg,Weight Captured Separately
65381,1500,0.1,30.82,46230.0,64.81,Pediatric,80/20mg/ml,1374
65436,45,0.1,6.25,281.2,0.35,Pediatric,100/25mg,Weight Captured Separately
65458,171,0.11,27.04,4623.54,5.72,Pediatric,20mg/ml,Weight Captured Separately
65484,326,0.78,23.26,7582.76,10.63,Adult,100mg,34
65487,10000,0.04,9.28,92800.0,153.12,Pediatric,20mg/ml,3853
65545,43,0.64,19.12,822.19,0.85,Adult,300mg,Weight Captured Separately
65548,70,0.15,4.51,315.7,0.52,Adult,600mg,6
65574,192,0.06,12.59,2417.28,5.21,Pediatric,2g,Weight Captured Separately
65579,9007,0.3,36.16,325693.12,702.19,Adult,200/50mg,2020
65588,2856,0.25,7.5,21420.0,46.18,Adult,300mg,See ASN-6341 (ID#:29298)
65617,28800,0.04,2.6,74880.0,161.44,Adult,200mg,3396
65619,60,0.14,40.56,2433.47,5.25,Pediatric,80/20mg/ml,Weight Captured Separately
65630,4,0.07,22.07,88.27,0.09,Pediatric,80/20mg/ml,Weight Captured Separately
65675,20000,0.18,11.09,221800.0,228.01,Adult,300mg,2069
65693,2906,0.62,18.69,54302.12,67.17,Adult,300mg,Weight Captured Separately
65709,100440,0.16,4.79,481107.6,674.51,Adult,300/300mg,See ASN-15514 (ID#:57392)
65716,5500,0.47,14.1,77550.0,108.73,Adult,600/300/300mg,647
65717,50000,0.01,2.06,103000.0,169.95,Pediatric,10mg/ml,18417
65732,160,0.11,38.36,6137.6,12.03,Adult,100mg,325
65748,12984,0.11,3.24,42068.16,52.04,Adult,600mg,See ASN-24398 (ID#:18664)
65780,55710,0.04,2.34,130361.4,182.77,Adult,200mg,3204
65799,206,0.55,32.75,6746.05,8.34,Adult,150/300mg,Weight Captured Separately
65803,19,0.45,27.11,515.11,0.64,Adult,300mg,Weight Captured Separately
65849,132,0.75,22.6,2983.26,3.69,Adult,300mg,Weight Captured Separately
65978,9377,0.09,5.39,50542.03,83.39,Adult,150/200/30mg,692
65987,100,0.2,60.82,6082.0,8.53,Pediatric,80/20mg/ml,164
66000,316,0.1,30.82,9739.12,10.01,Pediatric,80/20mg/ml,415
66030,19060,0.01,3.15,60039.0,129.44,Pediatric,10mg/ml,7353
66062,5000,0.51,60.8,304000.0,357.81,Adult,200/50mg,Weight Captured Separately
66073,2244,0.04,9.28,20824.32,34.36,Pediatric,20mg/ml,870
66100,45632,0.15,4.62,210819.84,216.72,Adult,300/300mg,4486
66123,48446,0.05,2.79,135164.34,291.41,Adult,200mg,Weight Captured Separately
66145,3,1.1,65.75,197.26,0.2,Adult,400mg,Weight Captured Separately
66175,12084,0.23,7.0,84588.0,182.37,Adult,300mg,See ASN-7237 (ID#:50231)
66205,1000,0.6,18.0,18000.0,18.5,Adult,300/100mg,133
66207,102,0.75,90.0,9180.0,17.99,Adult,300mg,15
66218,5,0.1,9.23,46.16,0.1,Pediatric,80mg/ml,Weight Captured Separately
66257,8,0.1,24.05,192.37,0.24,Pediatric,20mg/ml,Weight Captured Separately
66264,17760,0.32,9.5,168720.0,198.58,Adult,600/300/300mg,Weight Captured Separately
66277,100,0.55,66.6,6660.0,9.34,Adult,300mg,14
66278,2065,0.07,2.24,4625.6,6.49,Pediatric,50mg,See ASN-14875 (ID#:35053)
66307,32673,0.38,11.49,375412.77,464.39,Adult,600/300/300mg,3425
66333,400,0.04,7.16,2864.03,6.17,Pediatric,10mg/ml,Weight Captured Separately
66338,145,0.03,8.09,1173.68,1.45,Pediatric,10mg/ml,Weight Captured Separately
66352,20,0.36,21.44,428.71,0.44,Adult,150/300mg,Weight Captured Separately
66371,37012,0.14,8.13,300907.56,372.22,Adult,150/300/200mg,4699
66374,116000,0.05,2.82,327120.0,705.27,Adult,200mg,7193
66383,961,0.04,1.25,1201.25,1.49,Pediatric,50mg,53
66431,161,0.83,100.16,16125.1,34.77,Adult,500mg,30
66438,384,0.67,20.0,7680.0,9.5,Adult,400mg,30
66448,3200,0.67,20.0,64000.0,65.79,Adult,300/100mg,430
66500,329,0.06,3.53,1159.91,1.37,Adult,30mg,Weight Captured Separately
66508,400,0.09,7.82,3128.0,4.39,Pediatric,200mg,See ASN-14875 (ID#:35053)
66522,100,0.36,21.56,2156.36,4.23,Adult,200mg,Weight Captured Separately
66609,14428,0.02,1.45,20920.6,45.1,Adult,30mg,See ASN-9407 (ID#:17697)
66641,19050,0.01,3.15,60007.5,129.38,Pediatric,10mg/ml,7349
66669,62369,0.14,4.3,268186.7,578.21,Adult,600mg,5009
66680,5200,0.08,4.8,24960.0,53.81,Adult,150/200/30mg,See ASN-9408 (ID#:39263)
66690,44168,0.12,7.43,328168.24,707.53,Adult,300mg,2373
66713,450,0.78,23.26,10467.0,10.76,Adult,100mg,56
66768,178,0.3,36.0,6408.0,7.93,Adult,100mg,90
66792,43262,0.04,2.35,101665.7,219.19,Adult,150mg,2035
66809,615,0.22,12.9,7933.5,11.12,Adult,300mg,See ASN-17177 (ID#:18240)
66891,18180,0.09,5.43,98717.4,122.11,Adult,300mg,1007
66925,64,0.25,15.0,960.0,1.58,Adult,300mg,See ASN-11023 (ID#:37963)
66946,100,0.25,7.58,758.0,0.78,Adult,250mg,9
67011,47136,0.15,4.62,217768.32,223.87,Adult,300/300mg,5151
67022,336,0.12,7.5,2520.0,5.43,Adult,300mg,See ASN-6355 (ID#:16828)
67023,2175,0.19,5.59,12158.25,12.5,Adult,200/300mg,252
67069,329,0.12,10.17,3345.72,6.56,Adult,100mg,Weight Captured Separately
67077,520,0.12,7.0,3640.0,7.85,Pediatric,25mg,104
67090,28080,0.11,3.19,89575.2,110.8,Adult,600mg,1772
67134,148,0.16,9.85,1457.49,1.8,Adult,150mg,Weight Captured Separately
67142,10280,0.3,36.16,371724.8,613.35,Adult,200/50mg,2573
67191,44,0.11,38.36,1687.84,3.31,Adult,100mg,116
67194,42240,0.15,4.62,195148.8,200.61,Adult,300/300mg,4589
67195,17,0.2,60.82,1033.94,1.06,Pediatric,80/20mg/ml,50
67199,35000,0.01,2.12,74200.0,159.98,Pediatric,10mg/ml,12974
67203,23,0.07,17.71,407.34,0.42,Pediatric,20mg/ml,Weight Captured Separately
70259,19195,0.11,3.24,62191.8,76.93,Adult,600mg,1632
67248,4,0.06,17.14,68.56,0.07,Pediatric,80/20mg/ml,Weight Captured Separately
67308,642,0.1,5.94,3813.48,4.49,Pediatric,100/25mg,83
67321,712,0.25,15.0,10680.0,23.03,Pediatric,200mg,147
67389,28496,0.02,1.4,39894.4,86.01,Adult,30mg,See ASN-7581 (ID#:42811)
67448,91,0.6,18.07,1644.26,1.69,Adult,300mg,Weight Captured Separately
67476,23800,0.12,7.43,176834.0,381.25,Adult,300mg,1273
67501,14498,0.28,33.6,487132.8,803.77,Adult,200/50mg,3685
67509,32002,0.14,8.15,260816.3,322.63,Adult,150/300/200mg,4059
67526,14,0.32,19.33,270.58,0.28,Adult,300mg,Weight Captured Separately
67541,2106,0.82,98.41,207249.44,446.83,Adult,500mg,Weight Captured Separately
67551,52,0.92,55.5,2886.0,3.4,Adult,400mg,Weight Captured Separately
67562,37589,0.12,7.15,268761.35,376.8,Adult,150/300mg,3267
67634,33,0.3,35.42,1168.83,1.2,Adult,100mg,Weight Captured Separately
67654,11,1.01,30.21,332.32,0.34,Adult,200/300mg,Weight Captured Separately
67661,114,0.04,4.5,513.0,0.63,Pediatric,100mg,5
67666,12,0.19,17.04,204.53,0.21,Pediatric,200mg,Weight Captured Separately
67703,3000,0.11,6.85,20550.0,21.13,Adult,100mg,385
67717,21504,0.02,1.4,30105.6,64.91,Adult,30mg,See ASN-7661 (ID#:21752)
67739,1984,0.25,7.58,15038.72,15.46,Adult,250mg,46
67753,1028,0.37,22.0,22616.0,37.32,Pediatric,150mg,107
67759,287,0.24,14.15,4059.7,5.02,Adult,150/300mg,Weight Captured Separately
67776,672,0.02,1.4,940.8,2.03,Adult,30mg,32
67806,3007,0.12,3.57,10734.99,15.05,Adult,600mg,262
67854,20000,0.11,6.49,129800.0,152.77,Adult,150/300mg,1748
67868,3450,0.11,6.85,23632.5,46.32,Adult,100mg,440
67917,19172,0.04,2.42,46396.24,100.03,Adult,150mg,Weight Captured Separately
67925,18,0.23,13.74,247.28,0.25,Adult,200mg,Weight Captured Separately
68050,4555,0.14,8.21,37396.55,46.26,Adult,150/300/200mg,See ASN-19859 (ID#:59267)
68096,840,0.12,7.5,6300.0,12.35,Adult,300mg,57
68110,36,0.58,69.71,2509.54,2.58,Adult,300mg,Weight Captured Separately
68116,106,0.52,15.6,1653.18,1.7,Adult,600mg,Weight Captured Separately
68117,415,0.16,9.76,4049.18,5.01,Adult,150mg,Weight Captured Separately
68186,3550,0.05,1.56,5538.0,6.85,Pediatric,50mg,255
68207,800,0.03,6.18,4943.88,10.66,Pediatric,10mg/ml,Weight Captured Separately
68219,745,0.1,30.82,22960.9,23.6,Pediatric,80/20mg/ml,844
68230,1820,0.68,82.2,149604.0,322.55,Adult,200/50mg,445
68231,2157,0.52,15.45,33315.55,34.25,Adult,600mg,Weight Captured Separately
68241,48640,0.18,5.35,260224.0,364.83,Adult,300/300mg,4746
68268,699,0.1,30.82,21543.18,30.2,Pediatric,80/20mg/ml,728
68281,5,0.37,11.02,55.08,0.06,Adult,250mg,Weight Captured Separately
68361,10508,0.07,4.15,43608.2,61.14,Pediatric,30/50/60mg,678
68367,131704,0.17,5.19,683543.76,958.33,Adult,300/300mg,10116
68389,9,0.07,2.17,19.55,0.02,Pediatric,50mg,Weight Captured Separately
68397,9051,0.04,1.25,11313.75,14.0,Pediatric,50mg,575
68401,153,0.28,50.0,7650.0,14.99,Adult,400mg,34
68457,29031,0.22,6.65,193056.15,318.54,Adult,300mg,Weight Captured Separately
68462,120,0.11,38.36,4603.2,9.92,Adult,100mg,298
68482,40,0.1,30.82,1232.8,1.73,Pediatric,80/20mg/ml,Weight Captured Separately
68494,19152,0.22,6.5,124488.0,244.0,Adult,600mg,1503
68496,336,0.12,3.55,1192.8,1.23,Adult,300mg,See ASN-30463 (ID#:15460)
68553,42660,0.12,3.55,151443.0,187.33,Adult,300mg,3442
68572,10565,0.67,20.0,211300.0,217.22,Adult,300/100mg,1412
68596,4800,0.51,60.82,291936.0,300.11,Adult,200/50mg,1175
68627,3000,0.08,4.62,13863.09,27.17,Adult,30mg,Weight Captured Separately
68641,40,1.33,79.99,3199.67,3.29,Adult,400mg,Weight Captured Separately
68647,3,0.06,4.97,14.91,0.02,Pediatric,80mg/ml,Weight Captured Separately
68662,34910,0.14,8.13,283818.3,351.08,Adult,150/300/200mg,4426
68675,1,0.84,50.66,50.66,0.05,Adult,600mg,Weight Captured Separately
68680,17188,0.35,10.5,180474.0,185.53,Adult,600/300/300mg,2388
68779,11004,0.14,8.55,94084.2,202.85,Adult,150/300mg,1073
68785,20520,0.04,2.4,49248.0,96.53,Adult,150mg,See ASN-6264 (ID#:52856)
68820,22347,0.58,17.48,390625.56,842.19,Adult,600/300/300mg,Weight Captured Separately
68846,112,0.75,90.0,10080.0,19.76,Adult,300mg,16
68872,1262,0.75,22.5,28395.0,39.81,Adult,300/100mg,173
68875,240,0.96,28.94,6944.46,14.97,Adult,300mg,Weight Captured Separately
68893,15328,0.64,19.05,291978.46,572.28,Adult,600mg,Weight Captured Separately
68937,587,0.11,6.85,4020.95,4.97,Adult,100mg,85
68949,158000,0.04,2.2,347600.0,357.33,Adult,200mg,9832
68993,57494,0.12,7.43,427180.42,921.0,Adult,300mg,3085
69009,41,0.2,18.25,748.24,0.77,Pediatric,200mg,Weight Captured Separately
69086,16013,0.15,4.62,73980.06,76.05,Adult,300/300mg,1468
69148,6934,0.04,2.6,18028.4,38.87,Adult,200mg,820
69162,550,0.37,11.0,6050.0,6.22,Pediatric,200mg,54
69208,342,0.09,16.96,5800.32,12.51,Pediatric,30mg/ml,109
69235,24,0.3,35.42,850.06,0.87,Adult,100mg,Weight Captured Separately
69253,46100,0.03,1.81,83441.0,103.22,Adult,150mg,2350
69301,4500,0.51,60.8,273600.0,322.03,Adult,200/50mg,See ASN-33526 (ID#:32150)
69314,100,0.92,55.5,5550.0,5.71,Adult,400mg,Weight Captured Separately
69354,66660,0.04,2.53,168649.8,363.61,Adult,150mg,3211
69366,500,0.67,20.0,10000.0,21.56,Adult,400mg,39
69461,4,1.0,29.92,119.68,0.15,Adult,200/300mg,Weight Captured Separately
69463,43065,0.1,2.98,128333.7,131.93,Adult,600mg,See ASN-28761 (ID#:38632)
69483,39,0.83,49.85,1944.25,2.0,Adult,300mg,Weight Captured Separately
69493,2700,0.51,60.8,164160.0,193.22,Adult,200/50mg,Weight Captured Separately
69505,19,0.5,30.24,574.65,0.71,Adult,150/200/30mg,Weight Captured Separately
69572,7108,0.65,19.5,138606.0,163.14,Adult,300/100mg,949
69630,22,0.29,26.37,580.11,0.72,Pediatric,200mg,Weight Captured Separately
69647,194,0.3,36.0,6984.0,8.64,Adult,100mg,See ASN-18152 (ID#:66768)
69659,1152,0.06,3.6,4147.2,4.26,Pediatric,30/50/60mg,See ASN-28246 (ID#:33379)
69667,141,0.63,19.02,2682.45,3.32,Adult,300mg,Weight Captured Separately
69701,300,0.09,5.5,1650.0,1.7,Adult,300mg,See ASN-26923 (ID#:13027)
69767,40400,0.1,6.15,248460.0,486.98,Adult,150/200/30mg,3919
69783,1320,0.1,5.94,7840.8,8.06,Pediatric,100/25mg,See ASN-27824 (ID#:26961)
69790,774,0.92,55.5,42957.0,53.14,Adult,400mg,92
69871,22925,0.08,4.8,110040.0,181.57,Adult,150/200/30mg,3723
69875,51828,0.26,7.82,405294.96,873.82,Adult,300mg,3543
69881,300,0.16,9.5,2850.0,4.7,Pediatric,50mg,See ASN-10007 (ID#:23194)
69903,5291,0.05,4.42,23386.22,24.04,Pediatric,200mg,800
69952,789,0.1,30.82,24316.98,25.0,Pediatric,80/20mg/ml,794
69968,90,0.14,4.11,369.49,0.72,Pediatric,50mg,Weight Captured Separately
70014,2,0.59,35.67,71.35,0.09,Adult,150/300mg,Weight Captured Separately
70029,9072,0.14,8.55,77565.6,167.23,Adult,150/300mg,902
70041,8000,0.6,18.0,144000.0,148.03,Adult,300/100mg,1045
70131,572,0.78,23.26,13304.72,15.66,Adult,100mg,See ASN-30674 (ID#:54100)
70138,120,0.52,15.6,1871.52,1.92,Adult,600mg,Weight Captured Separately
70184,65000,0.22,6.47,420550.0,693.91,Adult,300mg,4364
70207,12665,0.16,9.35,118417.75,166.02,Adult,150/300/200mg,See ASN-16123 (ID#:20371)
70210,5208,0.22,6.75,35154.0,75.79,Adult,300mg,See ASN-9090 (ID#:29979)
70211,20,0.03,7.15,143.05,0.15,Pediatric,10mg/ml,Weight Captured Separately
70236,175,1.98,237.45,41553.18,68.56,Adult,500mg,31
70260,40,0.67,40.19,1607.43,3.47,Adult,300mg,Weight Captured Separately
70329,3,1.02,61.16,183.49,0.19,Adult,400mg,Weight Captured Separately
70366,3600,1.68,50.4,181440.0,355.62,Adult,600/200/300mg,402
70368,58,0.26,23.59,1368.05,1.41,Pediatric,200mg,Weight Captured Separately
70374,4680,0.18,10.99,51433.2,52.87,Adult,300mg,487
70404,14374,0.11,3.24,46571.76,57.61,Adult,600mg,1228
70461,1802,0.29,34.3,61808.6,133.26,Adult,200/50mg,Weight Captured Separately
70471,32000,0.04,10.02,320640.0,529.06,Pediatric,20mg/ml,12264
70486,24428,0.18,10.99,268463.72,442.97,Adult,150/300/200mg,3408
70505,63652,0.11,3.19,203049.88,251.17,Adult,600mg,3914
70511,827,0.37,11.0,9097.0,9.35,Pediatric,200mg,72
70526,950,0.19,11.45,10877.5,11.18,Adult,300mg,See ASN-26927 (ID#:26612)
70531,15825,0.04,2.2,34815.0,43.07,Adult,200mg,See ASN-20434 (ID#:13874)
70553,2594,0.06,3.6,9338.4,9.6,Pediatric,30/50/60mg,231
70559,50000,0.04,2.35,117500.0,193.88,Adult,150mg,2537
70573,19,0.11,3.32,63.01,0.08,Pediatric,50mg,Weight Captured Separately
70577,29847,0.04,2.35,70140.45,151.22,Adult,150mg,1403
70619,27634,0.04,2.1,58031.4,81.36,Adult,150mg,1616
70733,22430,0.03,1.84,41271.2,57.86,Adult,150mg,939
70763,8400,0.26,7.75,65100.0,140.36,Adult,300mg,909
70795,53051,0.12,7.15,379314.65,531.8,Adult,150/300mg,4611
70797,6,1.02,61.16,366.99,0.38,Adult,400mg,Weight Captured Separately
70812,407,0.11,6.37,2592.59,3.63,Pediatric,100/25mg,68
70813,436,0.01,1.95,850.2,1.19,Pediatric,10mg/ml,See ASN-17077 (ID#:37031)
70823,337,0.11,6.85,2308.45,2.86,Adult,100mg,55
70978,252,0.07,2.02,509.04,0.63,Pediatric,50mg,9
70979,58234,0.04,2.25,131026.5,183.7,Adult,200mg,5551
70991,92500,0.16,4.71,435675.0,718.86,Adult,600mg,7878
71001,12425,0.04,2.25,27956.25,28.74,Adult,200mg,1273
71016,38584,0.05,1.56,60191.04,61.88,Pediatric,50mg,2773
71060,250,0.79,47.4,11850.3,23.23,Adult,300mg,Weight Captured Separately
71064,40805,0.16,4.79,195455.95,274.03,Adult,300/300mg,4574
71076,3,1.41,84.65,253.94,0.26,Adult,400mg,Weight Captured Separately
71096,25342,0.04,2.37,60060.54,129.49,Adult,150mg,1279
71116,11194,0.15,4.59,51380.46,52.82,Adult,300/300mg,Weight Captured Separately
71150,1956,0.1,5.94,11618.64,14.37,Pediatric,100/25mg,230
71167,1943,0.1,30.82,59883.26,74.08,Pediatric,80/20mg/ml,1848
71180,29146,0.16,4.65,135528.9,139.32,Adult,300/300mg,2870
71237,760,0.1,30.82,23423.2,28.97,Pediatric,80/20mg/ml,757
71244,5093,0.31,18.48,94109.04,116.41,Adult,200mg,Weight Captured Separately
71245,50000,0.04,2.35,117500.0,193.88,Adult,150mg,2351
71284,7026,0.15,4.5,31617.0,37.21,Adult,300/300mg,See ASN-32527 (ID#:24386)
71293,216,0.56,33.85,7311.6,7.52,Pediatric,150mg,17
71316,5000,0.51,60.8,304000.0,357.81,Adult,200/50mg,See ASN-30672 (ID#:40443)
71320,482,0.08,5.0,2410.0,2.98,Pediatric,60mg,50
71388,100,0.22,6.65,665.0,1.1,Adult,300mg,11
71402,7867,0.06,3.6,28321.2,29.11,Pediatric,30/50/60mg,811
71439,164908,0.04,2.47,407322.76,878.19,Adult,150mg,8048
71462,1473,0.21,24.99,36814.05,45.54,Adult,200/50mg,Weight Captured Separately
71469,672,0.06,3.67,2466.24,3.46,Pediatric,60/12mg,50
71477,15840,0.35,10.5,166320.0,170.98,Adult,600/300/300mg,2517
71516,19,0.38,22.54,428.24,0.44,Adult,150/300mg,Weight Captured Separately
71518,8698,0.07,4.15,36096.7,50.61,Pediatric,30/50/60mg,See ASN-16124 (ID#:20321)
71532,240,0.04,1.3,312.0,0.32,Pediatric,50mg,30
71536,20856,0.35,10.5,218988.0,225.12,Adult,600/300/300mg,2959
71554,13863,0.01,1.43,19824.09,20.38,Pediatric,10mg/ml,5467
71606,3,0.19,17.04,51.13,0.05,Pediatric,200mg,Weight Captured Separately
71649,14,0.66,19.9,278.66,0.34,Adult,400mg,Weight Captured Separately
71753,7,0.66,19.68,137.73,0.14,Adult,400mg,Weight Captured Separately
71767,3192,0.25,7.5,23940.0,51.61,Adult,300mg,See ASN-6355 (ID#:16828)
71784,500,0.19,11.45,5725.0,5.89,Adult,300mg,See ASN-27812 (ID#:25926)
71809,592,0.16,9.76,5776.17,7.15,Adult,150mg,Weight Captured Separately
71878,90,0.11,33.7,3033.0,5.0,Pediatric,80/20mg/ml,126
71920,1119,0.07,4.0,4476.0,5.54,Pediatric,30/50/60mg,See ASN-18970 (ID#:33422)
71936,350,0.01,2.1,735.0,1.03,Pediatric,10mg/ml,See ASN-15795 (ID#:16725)
71956,36000,0.14,8.29,298440.0,306.8,Adult,150/300/200mg,See ASN-30463 (ID#:15460)
71971,3753,0.04,2.54,9532.62,20.55,Adult,200mg,216
72047,1,0.56,16.73,16.73,0.02,Adult,600mg,Weight Captured Separately
72049,22500,0.04,2.35,52875.0,74.13,Adult,200mg,2145
72066,70,0.21,25.76,1803.18,2.23,Adult,200/50mg,Weight Captured Separately
72085,20370,0.12,3.57,72720.9,101.95,Adult,600mg,1619
72088,12,0.45,27.11,325.33,0.4,Adult,300mg,Weight Captured Separately
72142,1575,0.13,7.71,12143.25,20.04,Pediatric,100/25mg,186
72150,872,0.29,17.1,14909.0,18.44,Adult,200mg,Weight Captured Separately
72158,7145,0.3,36.16,258363.2,557.03,Adult,200/50mg,1604
72193,64260,0.15,4.51,289812.6,624.84,Adult,600mg,5623
72240,6878,0.6,18.0,123804.0,145.72,Adult,300/100mg,Weight Captured Separately
72256,6500,0.06,3.5,22750.0,23.39,Pediatric,30/50/60mg,Weight Captured Separately
72263,56970,0.16,4.67,266049.9,573.6,Adult,600mg,4822
72291,15750,0.04,2.59,40792.5,79.95,Adult,150mg,986
72293,100000,0.04,2.18,218000.0,224.1,Adult,200mg,6304
72300,360,0.13,7.71,2775.6,3.89,Pediatric,100/25mg,46
72420,21896,0.22,6.65,145608.4,240.25,Adult,300mg,2044
72424,92000,0.08,2.35,216200.0,466.13,Pediatric,50mg,5184
72425,2,1.01,30.21,60.42,0.06,Adult,200/300mg,Weight Captured Separately
73301,98,0.86,103.57,10150.19,16.75,Adult,500mg,18
72426,720,0.02,22.45,16164.0,19.99,Malaria,500/25mg,578
72467,25,0.11,6.85,171.25,0.2,Adult,100mg,Weight Captured Separately
72535,8000,0.6,18.0,144000.0,148.03,Adult,300/100mg,1023
72546,4033,0.51,60.82,245287.06,303.42,Adult,200/50mg,Weight Captured Separately
72597,22,0.21,12.82,282.13,0.29,Adult,200mg,Weight Captured Separately
72625,167,0.09,16.96,2832.32,5.55,Pediatric,30mg/ml,47
72695,570,0.44,13.25,7552.5,16.28,Adult,250mg,See ASN-10663 (ID#:32313)
72698,591,0.19,11.4,6737.4,8.33,Adult,300mg,36
74707,3652,0.01,2.0,7304.0,7.51,Pediatric,10mg/ml,1575
72767,111,0.9,54.0,5994.0,6.16,Adult,600mg,42
72832,20993,0.16,4.65,97617.45,120.75,Adult,300/300mg,2100
